caption,sentiment_label,like_count,comment_count,engagement_rate
dua mahasiswa pens harum nama indonesia di ajang internasional yakni worldskills lyon yang langsung mulai selasa hingga minggu di lyon prancis denny syahrul arfiansyah dari program studi sarjana terap teknik komputer dan ahmad yogi fernanda dari program studi sarjana terap teknik mekatronika raih medallion for excellence pada kategori autonomous mobile robotics oleh medali sebut turut antar indonesia duduk peringkat ke dari total negara serta di seluruh dunia berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi wsc worldskillslyon,neutral,2009,0,6.416890251692858
info penting untuk calon mahasiswa baru daftar mahasiswa baru tahun akademik politeknik elektronika negeri yuk simak jadwal dan info penting ini tentang seleksi nasional dasar prestasi snbp jangan sampai lewat ya dan jangan lupa juga informasi resmi dan daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia seleksinasional snbp snbt snpmb,neutral,1951,34,6.340232528427239
teknofest rupa ajang festival dirgantara aviasi dan teknologi besar di dunia lokasi di etimesgut airport ankara turki teknofest kali ini undang tim cakrawala skala caksa pens bagai final dalam startup competition yang helat pada kemarin lomba pada subkategori agriculture technology tim caksa hasil raih harga nd runnerup tim caksa jadi satusatunya wakil indonesia pada ajang sebut saing dengan ratus ribu partisipan dari bagai negara lain tidak hanya itu tim caksa juga sempat temu langsung oleh menteri luar negeri republik turki hak fidan dan cto baykar defense company seluk bayraktar tim sebut juga undang oleh duta besar republik indonesiadiankara berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,neutral,1956,12,6.285933307780758
banyak upaya untuk lawan dan meminimalisir sebar corona virus desease covid salah satu dengan cipta alat inovasi karya seperti yang laku tiga mahasiswa pens ini gelang corona gena alat untuk lacak gera pasien yang status odp dan pdp berita lengkap dapat baca di,neutral,1818,36,5.921809122269068
sabtu pens usai gelar sidang buka senat dalam rangka wisuda ke pada giat yang tempat di graha puluh nopember ini banyak wisudawan magister terap wisudawan sarjana terap dan wisudawan diploma iii kukuh cara resmi oleh direktur pens aliridho barakbah skom phd gelar sebut rupa wujud aku atas prestasi yang telah raih oleh mahasiswa lama tempuh studi di pens berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi wisudapens,neutral,1854,0,5.921809122269068
politeknik elektronika negeri buka program studi baru sarjana terap teknologi rekayasa internet sarjana terap teknologi rekayasa multimedia tahun ini buka daftar lalu jalur seleksi sbmpn informasi daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pensjoss,neutral,1797,45,5.883480260636259
ajang pilih putera puter kampus jawa timur ppkjt usai langsung oleh glamour look group dalam grand final yang helat pada hari senin satriyo yoga pradana selaku mahasiswa teknik informatika pens laga dan hasil jadi juara putera kampus jawa timur tempat di grand city mall satriyo yang rupa final duta kampus pens ini mampu bukti kualitas diri walaupun sanding dengan final dari guru tinggi lain berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,neutral,1822,11,5.854733614411653
hasil kirim delapan tim program kreativitas mahasiswa pkm pens sukses toreh prestasi di ajang pekan ilmiah mahasiswa nasional pimnas tahun raih juara ini liput medali emas pkm video gagas konstruktif pkmvgk medali perak pkm gagas futuristik tulis pkmgft juara favorit pkm karsa cipta pkmkc dan dua harga mahasiswa talenta harga sebut umum dalam tutup dan anugerah pimnas ke yang laksana di universitas airlangga serta siar cara langsung lalu channel youtube pusat prestasi nasional pada jumat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampusvokasi kampustradisijuara pimnas pimnasunair,neutral,1815,12,5.835569183595248
webometrics ranking januari politeknik elektronika negeri hasil tahan pada peringkat pertama politeknik baik di indonesia sumber politeknik politeknikjoss pensjoss vokasikuatmenguatkan,neutral,1785,25,5.781269962948767
wakil tim arek pens kenal tulibot alat bantu komunikasi untuk tunga rungu pada program selamat pagi indonesia di metro tv sabtu desember pukul wib mereka telah hasil raih medali emas pada ajang efesta di korea akhir november lalu untuk video lengkap dapat lihat di,neutral,1796,10,5.768493675737831
cari calon mahasiswa baru yang mau kuliah gratis sampai lulus kamu punya mimpi kuliah di jurus sainsteknik yuk rapat karena hoshimin mau spill beasiswa dari vivo yang siap full cover uktmu lama semester nama beasiswa adalah vivo nexgen scholars nahh khusus buat kamu orang pilih akan dapat beasiswa tara dengan ukt hingga lulus tarik kan yuk swipe buat info lengkap,neutral,1747,51,5.7429411013159575
selamat dan sukses atas capai tim robot eira pens juara kontes robot abu indonesia krai yang selenggara di kampus itb jatinangor sumedang pada tanggal juli politeknik politeknikjoss pens pensjoss diktisainterberdampak kampusinovasi krai,neutral,1785,11,5.736552957710489
halo calon sobatpens masih bingung dengan program studi apa saja yang ada di pens yuk ikut aku jajah di tualang kenal program studi ada empat departemen yang ada di pens kali ini kita kenal dengan dua departemen yakni departemen teknik elektro dan departemen teknik mekanika dan energi check this out informasi lengkap tentang pens kunjung website informasi daftar mahasiswa baru kunjung website informasi kait snpmb bisa akses lalu media sosial snpmbbppp,neutral,1718,20,5.55129679315191
surabayapensacid gilarsi wahyu setijono chief executive officer ceo pt vktr teknologi mobilitas kembali unjung politeknik elektronika negeri pens dalam rangka tinjau progres dari kerjasama yang cakup tambah fitur dari kendara listrik kunjung ini selenggara di ruang sidang lantai gedung pasca sarjana lama dua hari rabu dan kamis dalam kunjung ceo pt vktr turut coba fitur dari kendara roda dua yang mula guna bahan bakar minyak bbm jadi kendara listrik berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,1728,6,5.538520505940974
sumedang telah saing sengit dengan tim dari bagai guru tinggi di seluruh indonesia tim robotika eepis intelligent robot abu eira pens hasil raih juara dalam ajang kontes robot abu indonesia krai kompetisi ini selenggara pada senin hingga selasa di gor futsal institut teknologi bandung itb jatinangor dengan kategori tema robot basketball dalam ajang ini tim eira kerah dua robot andal robot pertama nama arcane yang milik mekanisme passing dan shooting sedang robot dua nama dbrayon dengan mekanisme dribble dan shooting politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi krai krai kri roadtokrai belmawa kontesrobotabuindonesia,neutral,1716,7,5.503385716110898
pada pimnas ke tahun ini pens hasil lolos dan jadi satusatunya politeknik yang ada dalam peringkat besar ada total karya inovasi mahasiswa pens yang siap laga di ajang ini pens politeknik pensjoss politeknikjoss,neutral,1648,27,5.35007026957966
usai terbit surat putus menteri didik tinggi sains dan teknologi pens resmi milik guru besar pada senin banyak guru besar baru dalam bagai bidang ilmu telah kukuh lalu sidang buka senat di auditorium lt gedung pascasarjana pens ingin tahu lebih dalam tentang bidang ilmu apa saja yang jadi pakar lima guru besar sebut mari kita simak infografis ikut ini politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi gurubesarpens,neutral,1618,7,5.1903666794429535
m sihlahul mukmin mahasiswa sarjana terap elektro industri hasil pilih bagai wakil indonesia yang kompetisi di ajang worldskills asia abu dhabi pada senin hingga rabu fokus di bidang refrigeration and air conditioning sihlahul kembang buah sistem dingin yang manfaat evaporator untuk beku air seperti cipta muka lintas ice skating lalu inovasi sebut sihlahul hasil raih silver medal di tahun dua selenggara ajang wordskills asia abu dhabi dan kalah saing dari delapan negara asia lain berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi wordskillsasiawsa,neutral,1616,5,5.177590392232018
ini lhoo rek satusatu kampus negeri di lamongan yang jurusane sangat relate dengan kondisi dunia digital hari ini dan mesa depan nanti rek gaass poin yo rek kamu saat ini masih peluang daftar jadi mahasiswa baru di simandiri gelombang daftar simandiri gel juli informasi resmi daftar mahasiswa baru kunjung web pmbpensacid politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens penskampuslamongan,neutral,1567,50,5.1648141050210805
dua mahasiswa politeknik elektronika negeri pens hasil dapat sempat jadi mahasiswa pens yang pertama rasa alam magang di inggris telah nyata lolos program indonesian international student mobility awards edisi vokasi iismavo mereka adalah dibyo widodo mahasiswa jurus sarjana terap teknik telekomunikasi dan rayhan munir wibowo mahasiswa jurus d teknik informatika dibyo dapat sempat magang di malone group usaha konsultan engineering dengan klien skala internasional sedang rayhan di unipart logistics usaha logistik dan manufaktur otomotif international lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia iismavo,neutral,1593,11,5.123291171585538
sesuai dengan arah menteri didik budaya riset dan teknologi kena merdeka ajar bentuk buah program nama indonesian international student mobility awards edisi vokasi iismavo mana lalu program sebut mahasiswa vokasi di seluruh indonesia dapat timba alam ajar di beberapa negara di dunia salah satu inggris empat mahasiswa politeknik elektronika negeri pens yang hasil pilih dan berangkat ke inggris untuk laku studi di coventry university sejak september simak lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia iismavo,neutral,1582,3,5.0626038073335895
kolaborasi dengan vktr teknologi mobilitas pens datang bus electric vehicle ev pada sabtu datang bus listrik ini sambut oleh direktur pens yakni aliridho barakbah skom phd dan guru besar pens prof dadet pramadihanto serta beberapa sivitas akademika pens bus dengan spesifikasi unggul sebut datang langsung dari jakarta ke berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,1561,12,5.02427494570078
selamat datang mahasiswa baru pens jalur snbt siap untuk gabung sama buat inovasi harum nama almamater orang tua hingga negeri pasti selalu update dan check informasi kena daftar ulang di web pmbpensacid politeknik politeknikjoss pens pensjoss banggapens kampusinovasi diktisaintekberdampak snbt,neutral,1426,146,5.021080873898045
delegasi pens usai bawa pulang empat harga dalam seleksi nasional indonesia skills competition tuju the th worldskills philippines kompetisi sejak senin hingga sabtu dua tim pens bidang autonomous mobile robotics hasil duduk posisi juara dan juara sedang di cabang individu wakil pens bidang industrial control serta refrigeration and air conditioning masingmasing oleh juara raih prestasi yang umum di gedung vokasi kemnaker ri jakarta ini harap jadi awal bagi pens untuk dapat kembali harum nama indonesia pada kancah asean berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi seleknas worldskillsasean,neutral,1535,3,4.912482432605085
informasi daftar mahasiswa baru jalur seleksi sama masuk politeknik negeri sbmpn tahun mekanisme seleksi guna uji tulis bas komputer utbk yang selenggara di kampus pens sedia pilih program studi program studi di pens dan program studi lintas politeknik yuk simak program studi dan jadwal daftar informasi dan daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pensjoss sbmpn,neutral,1458,61,4.851795068353137
halo sobatpens masih ada sempat besar di jalur seleksi simandiri pens jangan lupa untuk informasi daftar mahasiswa baru kunjung lalu website pmbpensacid selamat juang dan terus semangat ya politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi simandiri tawareels,neutral,1450,61,4.826242493931264
daftar mahasiswa baru tahun akademik program lanjut jenjang sarjana terap d khusus lulus pens halo sobatpens untuk kalian yang belum lulus di politeknik elektronika negeri pens jenjang d saat ini pens beri kalian sempat untuk lanjut ke jenjang sarjana terap d yuk manfaat sempat ini daftar buka pada tanggal september hingga oktober informasi selengkapanya dan daftar mahasiswa baru kunjung web pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia lanjutjenjang,neutral,1466,19,4.743196627060176
hubung dengan pandemi simandiri seleksi mandiri laku dengan sistem cbt computer based test cara online dari tempat tinggal masingmasing yang beda dari tahun lalu selain guna sistem seleksi cbt jalur seleksi simandiri bisa guna kipk informasi daftar mahasiswa baru kunjung pmbpensacid,neutral,1436,44,4.727226268046506
rangkai giat kenal hidup kampus mahasiswa baru pkkmb pens tahun akademik usai helat lama tiga hari hitung sejak seninrabu bagai materi sampai dalam rangka kenal lingkup kampus pens kepada mahasiswa baru giat ini langsung cara hybrid yakni offline bagi kampus utama di ruang auditorium lt gedung pascasarjana pens dan cara online untuk kampus program studi di luar kampus utama psdku lalu platform zoom video conference berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,1465,1,4.682509262808228
mahasiswi pens thania wahyu anandita hasil harum nama almamater pada gelar ajang pilih putera puter kampus jawa timur ppkjt proses grand final pada minggu sukses nobat mahasiswi teknologi multimedia broadcasting ini bagai runner up puter kampus jawa timur giat yang langsung cara batas ini lokasi di lagoon venue mall dan akhir dengan euforia menang berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,1431,4,4.58349303692347
dua mahasiswa program studi sarjana terap teknik mekatronika pens hasil bawa pulang gelar juara umum serta dua harga pada juara autodesk inventor untuk mahasiswa jurus teknik mesin indonesia cad competition kompetisi ini rupa bagi dari gelar mechanical and industrial exhibition meditex yang selenggara oleh himpun mahasiswa departemen teknik mesin dan industri fakultas teknik universitas negeri malang um umum pada sabtu posisi juara umum serta juara kategori desain hasil raih oleh mochamad laudri mahasiswa prodi sarjana terap teknik mekatronika selain itu immanuel marchelino dari prodi sarjana terap teknik mekatronika turut oleh juara pada kategori presentasi berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi mekatronikapens cadcompetition,neutral,1414,5,4.532387888079724
uji tulis bas komputer seleksi sama masuk guru tinggi negeri utbksbmptn tahap cara resmi telah mulai dari tanggal juli hingga juli uji langsung di gedung d dan d politeknik elektronika negeri pens senin selain ruang uji pens juga fasilitas ruang tunggu untuk serta utbk dari luar kota yang datang belum waktu uji mulai pasuk masa normal baru new normal protokol sehat laku dari pintu gerbang hingga masuk ke ruang uji berita lengkap dapat baca di,neutral,1403,5,4.497253098249648
pens hasil raih peringkat pada klasterisasi guru tinggi vokasi tahun oleh kemenristekdikti politeknik joss pens pensjoss politeknik politeknikjoss,neutral,1378,30,4.497253098249648
infografis pens kembali raih buah harga pada tahun ini pens duduk urut pertama bagai politeknik yang lolos dana program kreativitas mahasiswa pkm bidang moga karyakarya mahasiswa pens yang penuh dengan inovasi dan kekreatifaan dapat beri manfaat untuk indonesia pensjoss politeknik,neutral,1390,4,4.45253609301137
jadwal daftar mahasiswa baru tahun akademik jalur daftar seleksi nasional masuk guru tinggi negeri snmptn dan seleksi nasional masuk politeknik negeri snmpn ikut program studi sarjana terap dan diploma di politeknik elektronika negeri informasi daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia snmptn snmpn,neutral,1361,16,4.39823687236489
video profil zona integritas politeknik elektronika negeri tuju wilayah bebas korupsi wbk dan wilayah birokrasi bersih layan wbbm untuk video lengkap dapat anda lihat di youtubecompenstv,neutral,1330,17,4.302414718282867
hai sobatpens mana nih calon mahasiswa baru pens tahun ada info penting untuk kalian ada yang beda tahun yuk simak ini yang perlu kamu tahu tentang terima mahasiswa baru politeknik elektronika negeri jangan lupa informasi resmi dan daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia seleksinasional snbp snbt snpmb,neutral,1326,18,4.292832502874664
daftar mahasiswa baru lanjut jenjang d khusus lulus non pens laku cara daring dari tempat tinggal masingmasing program studi s terap teknik elektronika s terap teknik telekomunikasi s terap teknik elektro industri s terap teknik informatika informasi daftar mahasiswa baru kunjung pmbpensacid,neutral,1276,38,4.197010348792641
tuju pekan ilmiah mahasiswa nasional pimnas ke tim program kreativitas mahasiswa pkm lorapaw tengah laku siap akhir kompetisi sebut akan langsung di universitas airlangga lama hari hitung sejak senin hingga jumat lalu inovasi yakni alat monitoring lokasi dan sehat kucing pelihara bas long range lora tim pkm bidang karsa cipta pkmkc ini harap dapat beri hasil yang baik pada kompetisi datang berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi pkmkc pimnas lorapaw pawsforhealthpawsforlove,neutral,1283,14,4.142711128146161
babak final kompetisi tahun pagelaran mahasiswa nasional bidang teknologi informasi dan komunikasi gemastik xv resmi akhir pada kamis delegasi pens sukses dapat hasil yang muas dengan bawa pulang medali emas satu medali perunggu dan harga nonmedali yakni juara desain poster baik serta juara harap kembang bisnis tik dengan total oleh banyak medali pens nobat bagai juara nasional unggul itb dan guru tinggi lain dari seluruh indonesia berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia gemastik gemastik,neutral,1291,6,4.142711128146161
informasi daftar mahasiswa baru jalur utbk online simandiri tahun mekanisme seleksi guna uji tulis bas komputer utbk cara online dari tempat tinggal masingmasing khusus daftar prodi sarjana terap sains data terap bebas spi untuk ranking baik yuk segera daftar dan simak jadwal daftar informasi daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pens pensjoss simandiri,neutral,1249,46,4.136322984540692
international youth leader batch chapter turkey telah usai gelar tsabitha aida desata mahasiswi teknik elektro industri pens hasil jadi salah satu wakil indonesia dalam ajang internasional ini tsabitha juga dapat predikat best delegate dalam giat yang laksana lama delapan hari di negara turki dan dapat golden ticket iyl chapter anniversary di kuala lumpur malaysia pada agustus datang berita lengkap dapat baca di,neutral,1279,12,4.123546697329756
sidang buka senat dalam rangka wisuda ke usai selenggara pens pada sabtu di gedung graha puluh nopember serta siar cara langsung pada akun youtube penstv lalu acara kelulus sebut pens kukuh wisudawan jenjang magister terap wisudawan jenjang sarjana terap dan wisudawan jenjang diploma iii beda dengan tahun belum wisuda tahun ini tempat di satu titik lokasi dengan hadir oleh ketua senat dan direktur pens serta jajar tamu undang wisudawan dan orang tua wisudawan seluruh himpun mahasiswa pens turut serta dalam riah acara sebut dengan laku tradisi arakarakan bagai bentuk apresiasi untuk para wisudawan berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi wisudapens,neutral,1284,3,4.110770410118819
selamat atas capai fadl lul hakim ihsan mahasiswa program studi sarjana terap teknik komputer bagai juara pilmapres pilih mahasiswa prestasi program diploma tahun dosen bimbing dias agata ss mpd radina anggun nurisma spd mpd mas okky angriawan st mt ida anisah sst mt politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia mahasiswaberprestasi pilmapres,neutral,1279,6,4.104382266513351
pagelaran mahasiswa nasional bidang teknologi informasi dan komunikasi gemastik rupa program tahun dari balai kembang talenta indonesia pusat prestasi nasional kemendikbudristek ri dengan usung tema tik untuk bangun indonesia maju dan lanjut tahap final ajang gengsi bidang tik ini langsung pada selasa hingga sabtu di universitas brawijaya pens hasil antar tujuh tim ke tahap final dan raih tiga juara di antara juara kembang bisnis tik juara karya tulis ilmiah dan tik serta juara harap tambang data capai sebut hasil bawa pens tempat posisi ke pada gemastik berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi gemastik,neutral,1271,2,4.066053404880542
halo kawanpens piala dunia qatar buka cara resmi pada tanggal november dan akhir pada tanggal desember bagai tuan rumah qatar telah sedia bagai fasilitas dengan teknologi canggih untuk ajang sepak bola gengsi ini apakah kalian sudah tahu apa saja teknologi canggih sebut jika belum yuk kita simak sama postingan di atas politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesiapialadunia pialaduniaqatar,neutral,1251,7,4.01814232783953
jadwal daftar mahasiswa baru politeknik elektronika negeri tahun akademik jalur daftar jenjang sarjana terap lalu seleksi sama masuk guru tinggi negeri utbksbmptn dan jenjang diploma lalu seleksi sama masuk politeknik negeri sbmpn informasi daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia sbmptn sbmpn,neutral,1217,20,3.951066819982113
awal dari ingin untuk tangan isu anjung lepas pantai bengkalai mahasiswa program studi sarjana terap sistem bangkit energi pens kembang rancang inovasi hydrowind synergy berkat rancang sebut tim hydrowind synergy pens hasil sabet juara umum pada kompetisi lomba gagas dan rancang kreatif lograk politeknik negeri malang polinema selenggara di gedung ah polinema pada kamis kompetisi sebut ikut oleh tim dari instansi yang asal dari provinsi di indonesia berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi lograkpolinema lombagagasandanrancangankreatiftingkatnasional lograk,neutral,1230,2,3.935096460968442
sidang buka senat politeknik elektronika negeri dalam rangka kukuh mahasiswa baru dan studium generale oleh wakil gubernur jawa timur dr h emil elestianto dardak bbus msc wakil gubernur jawa timur dengan tema strategi didik dan prospek lapang kerja di masa pandemi covid di jawa timur jumat september pukul wib live streaming youtube pens tv,neutral,1218,7,3.912737958349304
informasi jalur rpllj rekognisi ajar lampaulanjut jenjang sempat masuk di politeknik elektronika negeri pens untuk lanjut jenjang ke sarjana terap d program ini tuju untuk yang telah lulus diploma iii d catat tanggal dan jangan sampai lewat ya jangan lupa juga informasi resmi dan daftar mahasiswa baru kunjung pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi lanjutjenjang,neutral,1188,20,3.8584387377028233
mahasiswa politeknik elektronika negeri pens kembali buat inovasi produk di bidang teknologi untuk tekan angka sebar covid di indonesia telah belum alat lacak pasien bentuk gelang dan modifikasi face shield lindung wajah yang mampu deteksi suhu tubuh orang sekarang dari tim matacovid yang diri tiga mahasiswa teknik komputer antara muhammad alan nur bagai ketua tim pravasta caraka bramastagiri dan eva rahmadanti bagai anggota tim buat buah produk inovasi descotin deteksi suhu untuk covid upa kamera thermal yang mampu pantau suhu tubuh pada tiap orang yang lintas di depan kamera berita lengkap dapat baca di,neutral,1188,5,3.810527660661812
telah laksana rangkai seleksi pilmapres pens kamis telah umum besar baik mawapres pens cara daring online menang sebut antara juara raih oleh lusiana diyan n juara raih oleh elsa mayangsari dan juara raih oleh muhammad alan nur lanjut pegang gelar juara akan wakil pens pada pilmapres kancah nasional berita lengkap dapat baca di,neutral,1168,8,3.7562284400153314
sempat jeda satu tahun dalam laksana kontes robot terbang indonesia krti kembali laksana di tahun ini dalam ajang yang langsung pada cara daring sebut pens kirim satu tim delegasi kategori lomba krti kali ini dituanrumahi oleh institut teknologi sumatera dan hasil lolos seluruh tim delegasi pens untuk laga di tingkat nasional berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesiakampusinovasi,neutral,1163,8,3.740258081001661
berangkat ke universitas teuku umar utu pada ajang the th utu award lama dua hari yakni jumat dan sabtu tim smart pump energy solar spes dari pens hasil raih gelar juara ii dalam kategori rencana bisnis tim ini anggota pinky rahmawati muhammad asroril mubarok dan wahyu prayogo serta lohdy ana st mt selaku dosen bimbing inovasi buah teknologi yang gerak untuk tani indonesia tim spes mampu unggul delegasi guru tinggi lain berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,1167,4,3.740258081001661
dua orang mahasiswa pens dafit ody endriantono dan m krisnanda vilovan beri edukasi kait inovasi di bidang tani kepada siswa siswi kelas xii jurus rekayasa perangkat lunak rpl smkn kamis minggu lalu giat edukasi ini masuk program yuk kenal teknologi kolaborasi humas pens dengan sekolahsekolah program yang usung sejak tahun ini rupa salah satu bentuk dukung nyata pens hadap tingkat paham publik kait teknologi kini dan inovasi kampus lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusberdampak kampusinovasi smknsurabaya aquaculture,neutral,1091,76,3.7274817937907248
politeknik elektronika negeri hasil raih peringkat pertama politeknik baik di indonesia versi webometrics edisi januari sumber politeknikjoss politekniknegeri politeknik,neutral,1146,16,3.711511434777054
